,title,salary,link,site
583,Программист Python,"{'min_salary': 100000, 'max_salary': 'not salary', 'currency': 'руб.'}",https://spb.hh.ru/vacancy/48066727?from=vacancy_search_list&query=Python,https://hh.ru
584,Программист Python (стажер),"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://spb.hh.ru/vacancy/46526734?from=vacancy_search_list&query=Python,https://hh.ru
585,"Удаленный стажер-аналитик (анализ данных, data science, data engineer, ml engineer)","{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://spb.hh.ru/vacancy/48261923?from=vacancy_search_list&query=Python,https://hh.ru
586,Python back and разработчик (Django),"{'min_salary': 70000, 'max_salary': 90000, 'currency': 'руб.'}",https://spb.hh.ru/vacancy/48024926?from=vacancy_search_list&query=Python,https://hh.ru
587,Стажер-разработчик бэкенда (Python),"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://spb.hh.ru/vacancy/47783818?from=vacancy_search_list&query=Python,https://hh.ru
588,Разработчик Python,"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://spb.hh.ru/vacancy/47679779?from=vacancy_search_list&query=Python,https://hh.ru
589,Machine Learning and Computer vision developer,"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://spb.hh.ru/vacancy/48200919?from=vacancy_search_list&query=Python,https://hh.ru
590,Разработчик Python,"{'min_salary': 150000, 'max_salary': 200000, 'currency': 'руб.'}",https://spb.hh.ru/vacancy/37415007?from=vacancy_search_list&query=Python,https://hh.ru
591,Разработчик Python,"{'min_salary': 150000, 'max_salary': 200000, 'currency': 'руб.'}",https://spb.hh.ru/vacancy/37394225?from=vacancy_search_list&query=Python,https://hh.ru
592,Automation QA Engineer (Python),"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://spb.hh.ru/vacancy/45769189?from=vacancy_search_list&query=Python,https://hh.ru
593,Data scientist,"{'min_salary': 200000, 'max_salary': 'not salary', 'currency': 'руб.'}",https://spb.hh.ru/vacancy/47865356?from=vacancy_search_list&query=Python,https://hh.ru
594,Программист-математик/ алгоритмист (США),"{'min_salary': 'not salary', 'max_salary': 7000, 'currency': 'USD'}",https://spb.hh.ru/vacancy/48153506?from=vacancy_search_list&query=Python,https://hh.ru
595,Middle/Senior Data Scientist,"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://spb.hh.ru/vacancy/47666851?from=vacancy_search_list&query=Python,https://hh.ru
596,Senior Python Developer,"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://spb.hh.ru/vacancy/42275868?from=vacancy_search_list&query=Python,https://hh.ru
597,Machine Learning Engineer,"{'min_salary': 200000, 'max_salary': 350000, 'currency': 'руб.'}",https://spb.hh.ru/vacancy/47870154?from=vacancy_search_list&query=Python,https://hh.ru
598,ETL Developer AirFlow + Python,"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://spb.hh.ru/vacancy/45121184?from=vacancy_search_list&query=Python,https://hh.ru
599,Программист (Backend - Python),"{'min_salary': 50000, 'max_salary': 'not salary', 'currency': 'руб.'}",https://spb.hh.ru/vacancy/48388179?from=vacancy_search_list&query=Python,https://hh.ru
600,Data Engineer,"{'min_salary': 190000, 'max_salary': 'not salary', 'currency': 'руб.'}",https://spb.hh.ru/vacancy/46257863?from=vacancy_search_list&query=Python,https://hh.ru
601,Middle/Senior Разработчик Python,"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://spb.hh.ru/vacancy/47733827?from=vacancy_search_list&query=Python,https://hh.ru
602,Инженер по автоматизации тестирования (QA) / Python разработчик,"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://spb.hh.ru/vacancy/48146743?from=vacancy_search_list&query=Python,https://hh.ru
603,Программист Python / C++,"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://spb.hh.ru/vacancy/46968272?from=vacancy_search_list&query=Python,https://hh.ru
604,Middle Python Developer,"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://spb.hh.ru/vacancy/45182986?from=vacancy_search_list&query=Python,https://hh.ru
605,Middle/Senior Python Developer for AlmaLinux [Remote],"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://spb.hh.ru/vacancy/46343764?from=vacancy_search_list&query=Python,https://hh.ru
606,Machine Learning Engineer with specialization in Computer Vision,"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://spb.hh.ru/vacancy/47893090?from=vacancy_search_list&query=Python,https://hh.ru
607,Python Developer (ML Платформа),"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://spb.hh.ru/vacancy/42664085?from=vacancy_search_list&query=Python,https://hh.ru
608,Middle/Senior Python разработчик,"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://spb.hh.ru/vacancy/44779981?from=vacancy_search_list&query=Python,https://hh.ru
609,Python backend developer (middle),"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://spb.hh.ru/vacancy/47102211?from=vacancy_search_list&query=Python,https://hh.ru
610,Python разработчик в Яндекс.Вертикали|CM.Expert,"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://spb.hh.ru/vacancy/48404432?from=vacancy_search_list&query=Python,https://hh.ru
611,Разработчик Python(R&D),"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://spb.hh.ru/vacancy/43558725?from=vacancy_search_list&query=Python,https://hh.ru
612,Data analyst / Аналитик Данных,"{'min_salary': 250000, 'max_salary': 'not salary', 'currency': 'руб.'}",https://spb.hh.ru/vacancy/48257130?from=vacancy_search_list&query=Python,https://hh.ru
613,Data Engineer,"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://spb.hh.ru/vacancy/47735335?from=vacancy_search_list&query=Python,https://hh.ru
614,"Python разработчик (разработчик логики), уровень от junior","{'min_salary': 60000, 'max_salary': 'not salary', 'currency': 'руб.'}",https://spb.hh.ru/vacancy/47632412?from=vacancy_search_list&query=Python,https://hh.ru
615,Data Analyst,"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://spb.hh.ru/vacancy/47789136?from=vacancy_search_list&query=Python,https://hh.ru
616,Middle Data Analyst (Remote),"{'min_salary': 200000, 'max_salary': 'not salary', 'currency': 'руб.'}",https://spb.hh.ru/vacancy/48137291?from=vacancy_search_list&query=Python,https://hh.ru
617,Senior Data Scientist в команду генетики,"{'min_salary': 'not salary', 'max_salary': 450000, 'currency': 'руб.'}",https://spb.hh.ru/vacancy/47866453?from=vacancy_search_list&query=Python,https://hh.ru
618,Middle/Senior Python Django Developer,"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://spb.hh.ru/vacancy/48379511?from=vacancy_search_list&query=Python,https://hh.ru
619,Python developer (разработчик высоконагруженного API),"{'min_salary': 100000, 'max_salary': 200000, 'currency': 'руб.'}",https://spb.hh.ru/vacancy/48447007?from=vacancy_search_list&query=Python,https://hh.ru
620,Data Scientist,"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://spb.hh.ru/vacancy/46692196?from=vacancy_search_list&query=Python,https://hh.ru
621,Преподаватель программирования Python,"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://spb.hh.ru/vacancy/48379306?from=vacancy_search_list&query=Python,https://hh.ru
622,Програмист Python Django,"{'min_salary': 80000, 'max_salary': 'not salary', 'currency': 'руб.'}",https://spb.hh.ru/vacancy/48413507?from=vacancy_search_list&query=Python,https://hh.ru
623,"Код-ревьюер на курс ""Мидл-python разработчик""","{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://spb.hh.ru/vacancy/46954834?from=vacancy_search_list&query=Python,https://hh.ru
624,Python Developer (World of Tanks),"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://spb.hh.ru/vacancy/47146423?from=vacancy_search_list&query=Python,https://hh.ru
625,Data Architect with Python Experience,"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://spb.hh.ru/vacancy/48394367?from=vacancy_search_list&query=Python,https://hh.ru
626,Backend-Dev Python (middle / senior),"{'min_salary': 80000, 'max_salary': 200000, 'currency': 'руб.'}",https://spb.hh.ru/vacancy/48393838?from=vacancy_search_list&query=Python,https://hh.ru
627,Senior data scientist со знанием Python/C++,"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://spb.hh.ru/vacancy/46564524?from=vacancy_search_list&query=Python,https://hh.ru
628,Data scientist/Machine learning engineer в Команду CoreML,"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://spb.hh.ru/vacancy/42449951?from=vacancy_search_list&query=Python,https://hh.ru
629,Data analyst / Аналитик Данных,"{'min_salary': 250000, 'max_salary': 'not salary', 'currency': 'руб.'}",https://spb.hh.ru/vacancy/48257128?from=vacancy_search_list&query=Python,https://hh.ru
630,Data Engineer,"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://spb.hh.ru/vacancy/46460305?from=vacancy_search_list&query=Python,https://hh.ru
631,Python Backend Developer (СберЗвук Бизнес),"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://spb.hh.ru/vacancy/45306109?from=vacancy_search_list&query=Python,https://hh.ru
632,Middle ML Data Engineer,"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://spb.hh.ru/vacancy/48376268?from=vacancy_search_list&query=Python,https://hh.ru
633,Автор работ по программированию Python,"{'min_salary': 'not salary', 'max_salary': 90000, 'currency': 'руб.'}",https://spb.hh.ru/vacancy/48445966?from=vacancy_search_list&query=Python,https://hh.ru
634,Data Scientist,"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://spb.hh.ru/vacancy/47905324?from=vacancy_search_list&query=Python,https://hh.ru
635,Senior Python Developer,"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://spb.hh.ru/vacancy/48360252?from=vacancy_search_list&query=Python,https://hh.ru
636,Python Backend Developer,"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://spb.hh.ru/vacancy/47013942?from=vacancy_search_list&query=Python,https://hh.ru
637,Middle Data Analyst (Remote),"{'min_salary': 200000, 'max_salary': 'not salary', 'currency': 'руб.'}",https://spb.hh.ru/vacancy/48137290?from=vacancy_search_list&query=Python,https://hh.ru
638,Data Engineer,"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://spb.hh.ru/vacancy/48385436?from=vacancy_search_list&query=Python,https://hh.ru
639,Разработчик Python (удаленно),"{'min_salary': 30000, 'max_salary': 'not salary', 'currency': 'руб.'}",https://spb.hh.ru/vacancy/48329730?from=vacancy_search_list&query=Python,https://hh.ru
640,Программист,"{'min_salary': 100000, 'max_salary': 'not salary', 'currency': 'руб.'}",https://spb.hh.ru/vacancy/48036113?from=vacancy_search_list&query=Python,https://hh.ru
641,Data Analyst,"{'min_salary': 200000, 'max_salary': 'not salary', 'currency': 'руб.'}",https://spb.hh.ru/vacancy/46956577?from=vacancy_search_list&query=Python,https://hh.ru
642,Разработчик Oracle,"{'min_salary': 'not salary', 'max_salary': 200000, 'currency': 'руб.'}",https://spb.hh.ru/vacancy/48075827?from=vacancy_search_list&query=Python,https://hh.ru
643,Senior Automation QA (Python),"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://spb.hh.ru/vacancy/46953808?from=vacancy_search_list&query=Python,https://hh.ru
644,"Team Lead (Python, Go) at Orca Security","{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://spb.hh.ru/vacancy/48330993?from=vacancy_search_list&query=Python,https://hh.ru
645,Backend Developer Data Mining направления,"{'min_salary': 120000, 'max_salary': 200000, 'currency': 'руб.'}",https://spb.hh.ru/vacancy/47212469?from=vacancy_search_list&query=Python,https://hh.ru
646,Machine Learning Engineer,"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://spb.hh.ru/vacancy/47666409?from=vacancy_search_list&query=Python,https://hh.ru
647,Middle Data Analyst (Remote),"{'min_salary': 200000, 'max_salary': 'not salary', 'currency': 'руб.'}",https://spb.hh.ru/vacancy/48285499?from=vacancy_search_list&query=Python,https://hh.ru
648,Junior DevOps & Automation Engineer,"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://spb.hh.ru/vacancy/48442229?from=vacancy_search_list&query=Python,https://hh.ru
649,Middle Python разработчик в SberDevices (инфраструктура поиска),"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://spb.hh.ru/vacancy/44205521?from=vacancy_search_list&query=Python,https://hh.ru
650,DevOps инженер/Python Developer,"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://spb.hh.ru/vacancy/48439825?from=vacancy_search_list&query=Python,https://hh.ru
651,С/С++ Linux разработчик (remote),"{'min_salary': 'not salary', 'max_salary': 5000, 'currency': 'USD'}",https://spb.hh.ru/vacancy/48451885?from=vacancy_search_list&query=Python,https://hh.ru
652,Computer Vision Engineer,"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://spb.hh.ru/vacancy/47693665?from=vacancy_search_list&query=Python,https://hh.ru
653,Senior Software Engineer (Python),"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://spb.hh.ru/vacancy/47646079?from=vacancy_search_list&query=Python,https://hh.ru
654,Data Engineer / ETL Developer,"{'min_salary': 'not salary', 'max_salary': 250000, 'currency': 'руб.'}",https://spb.hh.ru/vacancy/48377636?from=vacancy_search_list&query=Python,https://hh.ru
655,Senior data scientist,"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://spb.hh.ru/vacancy/48127855?from=vacancy_search_list&query=Python,https://hh.ru
656,Middle Python Developer for CloudLinux OS [Remote],"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://spb.hh.ru/vacancy/46052524?from=vacancy_search_list&query=Python,https://hh.ru
657,Back-end разработчик,"{'min_salary': 60000, 'max_salary': 180000, 'currency': 'руб.'}",https://spb.hh.ru/vacancy/48062336?from=vacancy_search_list&query=Python,https://hh.ru
658,Machine Learning Engineer,"{'min_salary': 'not salary', 'max_salary': 200000, 'currency': 'руб.'}",https://spb.hh.ru/vacancy/47231913?from=vacancy_search_list&query=Python,https://hh.ru
659,Data Scientist,"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://spb.hh.ru/vacancy/48388613?from=vacancy_search_list&query=Python,https://hh.ru
660,Senior data scientist,"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://spb.hh.ru/vacancy/48218021?from=vacancy_search_list&query=Python,https://hh.ru
661,Data Analyst,"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://spb.hh.ru/vacancy/47170972?from=vacancy_search_list&query=Python,https://hh.ru
662,Python Developer/Data Streaming Solutions,"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://spb.hh.ru/vacancy/48408315?from=vacancy_search_list&query=Python,https://hh.ru
663,QA Engineer Python (Тестировщик),"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://spb.hh.ru/vacancy/46473409?from=vacancy_search_list&query=Python,https://hh.ru
664,DevOps инженер,"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://spb.hh.ru/vacancy/48023840?from=vacancy_search_list&query=Python,https://hh.ru
665,Senior Data Engineer,"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://spb.hh.ru/vacancy/48447104?from=vacancy_search_list&query=Python,https://hh.ru
666,QA Engineer/тестировщик (Python),"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://spb.hh.ru/vacancy/47329042?from=vacancy_search_list&query=Python,https://hh.ru
667,Senior Data Engineer,"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://spb.hh.ru/vacancy/48447108?from=vacancy_search_list&query=Python,https://hh.ru
668,Product Analyst (SQL+R/Python),"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://spb.hh.ru/vacancy/47608292?from=vacancy_search_list&query=Python,https://hh.ru
669,Data Engineer,"{'min_salary': 'not salary', 'max_salary': 200000, 'currency': 'руб.'}",https://spb.hh.ru/vacancy/46443653?from=vacancy_search_list&query=Python,https://hh.ru
670,Специалист по автоматизированному тестированию (Python),"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://spb.hh.ru/vacancy/48376807?from=vacancy_search_list&query=Python,https://hh.ru
671,Data Scientist,"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://spb.hh.ru/vacancy/47098254?from=vacancy_search_list&query=Python,https://hh.ru
672,Data Engineer,"{'min_salary': 60000, 'max_salary': 150000, 'currency': 'руб.'}",https://spb.hh.ru/vacancy/47524853?from=vacancy_search_list&query=Python,https://hh.ru
673,"Преподаватель Big data, Hadoop, SQL, Java","{'min_salary': 'not salary', 'max_salary': 200000, 'currency': 'руб.'}",https://spb.hh.ru/vacancy/47989913?from=vacancy_search_list&query=Python,https://hh.ru
674,"Аналитик-разработчик SQL, Python","{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://spb.hh.ru/vacancy/48419617?from=vacancy_search_list&query=Python,https://hh.ru
675,Junior Data Analyst BI,"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://spb.hh.ru/vacancy/47708671?from=vacancy_search_list&query=Python,https://hh.ru
676,DevOps Engineer (Azure Stack),"{'min_salary': 2500, 'max_salary': 'not salary', 'currency': 'USD'}",https://spb.hh.ru/vacancy/48248938?from=vacancy_search_list&query=Python,https://hh.ru
677,Data Analyst,"{'min_salary': 200000, 'max_salary': 'not salary', 'currency': 'руб.'}",https://spb.hh.ru/vacancy/46956576?from=vacancy_search_list&query=Python,https://hh.ru
678,Senior Automation QA (Python),"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://spb.hh.ru/vacancy/46953809?from=vacancy_search_list&query=Python,https://hh.ru
679,Audio Programmer (С++/ Python),"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://spb.hh.ru/vacancy/48282280?from=vacancy_search_list&query=Python,https://hh.ru
680,QA Automation engineer (JS),"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://spb.hh.ru/vacancy/47472206?from=vacancy_search_list&query=Python,https://hh.ru
681,Ведущий Python разработчик бекенда систем управления флотом,"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://spb.hh.ru/vacancy/46177959?from=vacancy_search_list&query=Python,https://hh.ru
682,Программист встроенных систем Linux,"{'min_salary': 250000, 'max_salary': 350000, 'currency': 'руб.'}",https://spb.hh.ru/vacancy/48118338?from=vacancy_search_list&query=Python,https://hh.ru
683,Data Scientist (Senior/Middle),"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://spb.hh.ru/vacancy/48418067?from=vacancy_search_list&query=Python,https://hh.ru
684,Data scientist (PBA/QA),"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://spb.hh.ru/vacancy/47818052?from=vacancy_search_list&query=Python,https://hh.ru
685,Fullstack/Backend разработчик,"{'min_salary': 1500, 'max_salary': 3000, 'currency': 'USD'}",https://spb.hh.ru/vacancy/47778441?from=vacancy_search_list&query=Python,https://hh.ru
686,"Auto test engineer Python, QA","{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://spb.hh.ru/vacancy/47918577?from=vacancy_search_list&query=Python,https://hh.ru
687,QA automation engineer (Python),"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://spb.hh.ru/vacancy/47935959?from=vacancy_search_list&query=Python,https://hh.ru
688,DevOps инженер,"{'min_salary': 'not salary', 'max_salary': 400000, 'currency': 'руб.'}",https://spb.hh.ru/vacancy/48259521?from=vacancy_search_list&query=Python,https://hh.ru
689,Senior Data Analyst / Ведущий аналитик,"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://spb.hh.ru/vacancy/45011162?from=vacancy_search_list&query=Python,https://hh.ru
690,Senior Data Engineer,"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://spb.hh.ru/vacancy/48447106?from=vacancy_search_list&query=Python,https://hh.ru
691,Data Engineer (junior),"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://spb.hh.ru/vacancy/47712132?from=vacancy_search_list&query=Python,https://hh.ru
692,Senior Data Engineer (Modus),"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://spb.hh.ru/vacancy/48004027?from=vacancy_search_list&query=Python,https://hh.ru
693,Data Scientist,"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://spb.hh.ru/vacancy/47555684?from=vacancy_search_list&query=Python,https://hh.ru
694,Junior+ Data Engineer,"{'min_salary': 120000, 'max_salary': 150000, 'currency': 'руб.'}",https://spb.hh.ru/vacancy/47776845?from=vacancy_search_list&query=Python,https://hh.ru
695,Программист разработчик SQL (SQL Developer),"{'min_salary': 90000, 'max_salary': 150000, 'currency': 'руб.'}",https://spb.hh.ru/vacancy/47423277?from=vacancy_search_list&query=Python,https://hh.ru
696,Керівник проектів Data Science та діджиталізації CRM,"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://spb.hh.ru/vacancy/48441607?from=vacancy_search_list&query=Python,https://hh.ru
697,DevOps Engineer,"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://spb.hh.ru/vacancy/48320190?from=vacancy_search_list&query=Python,https://hh.ru
698,Quantitative Researcher,"{'min_salary': 350000, 'max_salary': 'not salary', 'currency': 'руб.'}",https://spb.hh.ru/vacancy/45972952?from=vacancy_search_list&query=Python,https://hh.ru
699,Data Engineer / Architect,"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://spb.hh.ru/vacancy/48172969?from=vacancy_search_list&query=Python,https://hh.ru
700,DevOps инженер,"{'min_salary': 160000, 'max_salary': 300000, 'currency': 'руб.'}",https://spb.hh.ru/vacancy/48171753?from=vacancy_search_list&query=Python,https://hh.ru
701,Cетевой разработчик,"{'min_salary': 250000, 'max_salary': 'not salary', 'currency': 'руб.'}",https://spb.hh.ru/vacancy/48308742?from=vacancy_search_list&query=Python,https://hh.ru
702,Data Scientist,"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://spb.hh.ru/vacancy/47675696?from=vacancy_search_list&query=Python,https://hh.ru
703,Разработчик ETL/data engineer,"{'min_salary': 150000, 'max_salary': 'not salary', 'currency': 'руб.'}",https://spb.hh.ru/vacancy/48265757?from=vacancy_search_list&query=Python,https://hh.ru
704,BI Engineer (Tableau),"{'min_salary': 250000, 'max_salary': 'not salary', 'currency': 'руб.'}",https://spb.hh.ru/vacancy/47882723?from=vacancy_search_list&query=Python,https://hh.ru
705,Go (GoLang) Developer,"{'min_salary': 1500, 'max_salary': 4000, 'currency': 'USD'}",https://spb.hh.ru/vacancy/47855852?from=vacancy_search_list&query=Python,https://hh.ru
706,Бэкенд-разработчик (Back-end developer),"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://spb.hh.ru/vacancy/48170276?from=vacancy_search_list&query=Python,https://hh.ru
707,Программист PHP / Разработчик,"{'min_salary': 170000, 'max_salary': 'not salary', 'currency': 'руб.'}",https://spb.hh.ru/vacancy/47557477?from=vacancy_search_list&query=Python,https://hh.ru
708,Senior Data Engineer,"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://spb.hh.ru/vacancy/48447102?from=vacancy_search_list&query=Python,https://hh.ru
709,Бізнес-аналітик баз даних (SQL),"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://spb.hh.ru/vacancy/47988362?from=vacancy_search_list&query=Python,https://hh.ru
710,Разработчик Python (middle+),"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://spb.hh.ru/vacancy/48365081?from=vacancy_search_list&query=Python,https://hh.ru
711,Data Scientist  / Разработчик математических алгоритмов и методик диагностирования,"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://spb.hh.ru/vacancy/48435453?from=vacancy_search_list&query=Python,https://hh.ru
712,DevOps Engineer (Big Data),"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://spb.hh.ru/vacancy/47944168?from=vacancy_search_list&query=Python,https://hh.ru
713,Senior Data Engineer,"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://spb.hh.ru/vacancy/48447103?from=vacancy_search_list&query=Python,https://hh.ru
714,Devops Lead,"{'min_salary': 150000, 'max_salary': 250000, 'currency': 'руб.'}",https://spb.hh.ru/vacancy/48365514?from=vacancy_search_list&query=Python,https://hh.ru
715,Junior Data-аналитик / Аналитик данных / Data Analyst,"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://spb.hh.ru/vacancy/48236458?from=vacancy_search_list&query=Python,https://hh.ru
716,QA Еngineer (Automation),"{'min_salary': 'not salary', 'max_salary': 200000, 'currency': 'руб.'}",https://spb.hh.ru/vacancy/48169559?from=vacancy_search_list&query=Python,https://hh.ru
717,"Backend-разработчик (Go, Golang)","{'min_salary': 160000, 'max_salary': 'not salary', 'currency': 'руб.'}",https://spb.hh.ru/vacancy/48099133?from=vacancy_search_list&query=Python,https://hh.ru
718,Программист встроенных систем Linux,"{'min_salary': 250000, 'max_salary': 350000, 'currency': 'руб.'}",https://spb.hh.ru/vacancy/48118337?from=vacancy_search_list&query=Python,https://hh.ru
719,Аналитик - разработчик по анонимизации данных (Data Masking),"{'min_salary': 120000, 'max_salary': 'not salary', 'currency': 'руб.'}",https://spb.hh.ru/vacancy/47971135?from=vacancy_search_list&query=Python,https://hh.ru
720,"Team Lead в Tripster (Python, Django, Celery, Redis, Elasticsearch)","{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://spb.hh.ru/vacancy/48392211?from=vacancy_search_list&query=Python,https://hh.ru
721,Data инженер,"{'min_salary': 100000, 'max_salary': 140000, 'currency': 'руб.'}",https://spb.hh.ru/vacancy/47230079?from=vacancy_search_list&query=Python,https://hh.ru
722,Data Analyst,"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://spb.hh.ru/vacancy/47739290?from=vacancy_search_list&query=Python,https://hh.ru
723,Веб-разработчик PHP/Python,"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://spb.hh.ru/vacancy/48368501?from=vacancy_search_list&query=Python,https://hh.ru
724,Junior Data Scientist (Агентство Starlink),"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://spb.hh.ru/vacancy/48412830?from=vacancy_search_list&query=Python,https://hh.ru
